timestamp	step	train/loss
1655747311442	0	0.5686017274856567
1655747323226	1	0.32021602988243103
1655747334842	2	0.2788953185081482
1655747346462	3	0.2925722301006317
1655747358150	4	0.23900054395198822
1655747369907	5	0.20427612960338593
1655747381556	6	0.178665429353714
1655747393415	7	0.14622290432453156
1655747405260	8	0.1221366673707962
1655747417100	9	0.09780300408601761
1655747428931	10	0.10024857521057129
